quarter,commit_nb,contributor_id
2012 Q3,1,918d0e6d7b3f8dda6d90f093279cce6ebbba61b4d81864effad52bcca97fa366
2012 Q3,1,18c3c86b5adac8df9b56c0c09f543dbacd2153f4797a99ae696c9277df052464
2012 Q3,1,567e920e53c8e11370b5321b7ed9ad527de931bac67b7dde44e27a07cbe0d61e
2012 Q3,1,4469faff1c13a01fe90dc45994849e5813060e56f7a007ce7fbd0ffc866568df
2012 Q3,1,7230d067d1316a375a6dbf41004070a825f42b830a9784c081c6e0e26d87034a
2012 Q3,1,26eed8b5318d865b211ef4d2cdf240d60db42f148885d2220d6395f43a7b1c5c
2012 Q3,1,d520848d2ea11233078d4f03753e425b8a974263a5b921f7a20b55cad8daac47
2012 Q3,1,80a3fda3a24a48fa7fa702aaebc04b26d64032b8af82251adb324f8e0fbce572
2012 Q3,1,83594b13b1e5dd450dd63199ac452c035145f414478447d91484045ae9347b5f
2012 Q3,1,e3589d4b803215295ae2108c16ebcbba76c6816723d630578b11d5bde46cca8f
2012 Q3,1,e57cc873f78df3bd2dbfb3bb859122a390ae89909e78a172dfe87fcbf1a8b32b
2012 Q3,1,8327e6e3ca96d2a928d795261b66bced1c360d18df3799656f5553a2fe36b0be
2012 Q3,1,011d6c768ab2507cafd3e72b6da3bd18105a53c857c225976190f1a024f5c58f
2012 Q3,1,cd96a65dcd858e789ff45504051713bebd1abcbe342046c29f31409faa51e6f6
2012 Q3,1,05404926c4ffffd2b77b8930cb47c6864c0408e426b191ccfce087c697ce1165
2012 Q3,1,a3226b0ce73f441da25ac5ae0e95e9a2b0fcb5af54c0ad3cf80fffdf713d9625
2012 Q3,1,2eb910f46bd696c8bffa69c5501fd8339240f6fad98f36ba60294e855aa20369
2012 Q3,1,f502051975ecfc82664f57969e93630f2875265cf7739cc39fdbc5bf0005abb0
2012 Q3,1,97ce57ada668465bd866f51af076e1be65998c9c34c85f78a986ead1a1986c7b
2012 Q3,1,9dac1cc3beb16bc5193be628a14b6c6371b621d9669a12e4de6aad98cbde55b3
2012 Q3,1,95d443dc1b19012d7b429533825c6de794669522e2e67faeca4176c5be667051
2012 Q3,1,3fc687513300f26ab505cc3f7253347c22f5119cf02630bea002967030e45e6c
2012 Q3,1,461a057e1fe1811018581eb633d6c341dc7e1e207d3cc4070480c6ccdea8fa94
2012 Q3,1,285930535ee4fc0bdabd152b7eb5bbbe6b63677ee21ce12ed9e3db8778941dc6
2012 Q3,1,969ee9fc54fa2ef88041f2c357d9b158df0f3a0fe5d51a5db5585632d230f4e3
2012 Q3,1,d20b828666f884fd4edd3bdd6d2d7b9e22deccd695569dc397a1ff5804f1ff07
2012 Q3,1,2c5030eda24b1c9d31a178624367c1cb183acdfc28950cab2a1744ddaa3f65f9
2012 Q3,1,3aa1662e5d1b06badcc7d5706539e437fff7db7f1e7b5faa5e8123bdd8dcc811
2012 Q3,1,ebcbf8d87775cf0870a0ebe557d5ba9c8c65f7632538549d6849df31f2b6f199
2012 Q3,1,96e08c529160fb08cd8559a66dbf5f3b5fa3e25ac1e47d63413b0e40d2086c0c
2012 Q3,1,1a8a1858c91d947d34a617e85d3c0531f60364b69965a71a2859474e01aeec68
2012 Q3,1,096fe9aec6ce12a6c9f43dd7f004b22d4a2d1944559563e6bf531fef88176d2c
2012 Q3,1,cc4a105ec95589e8d8334287d8e3293b288418172c8bbfe40ef8fa22dfae8729
2012 Q3,1,a0b86095ddf007d91253eba0e26c6b250e0b43942dc137fd993cacd4ae91999f
2012 Q3,1,df4fc7f5d905b514b6d7f0dec0a805f764a5a120d8255515fb9483713f75f3a6
2012 Q3,1,83a4d9191606f179aa3234823ae2ee2a4b044106b40a1b3b492da6b564bfd2fb
2012 Q4,278,503a159e949030a40bedec65639ab354504b1505b3607cb963ead76ce2c28287
2012 Q4,97,827bab46f20aa27738d7eb3e6c8c99fc19e8df2b71cffd86c8a611fc8d6af2f3
2012 Q4,52,969ee9fc54fa2ef88041f2c357d9b158df0f3a0fe5d51a5db5585632d230f4e3
2012 Q4,43,9033018d236025f090410846724588ac300f75573f5207c2b771d0f9f6ac8427
2012 Q4,28,778f8aa4bf4f1af3dc36815ab02404e4e458e635a0d13dc157d75f7e4a7f45bc
2012 Q4,20,7405a547eced8a2d188fbdcba7f5fb579ac553fac2922af0687a8b9e06e27591
2012 Q4,19,df4fc7f5d905b514b6d7f0dec0a805f764a5a120d8255515fb9483713f75f3a6
2012 Q4,15,285930535ee4fc0bdabd152b7eb5bbbe6b63677ee21ce12ed9e3db8778941dc6
2012 Q4,13,a8e74aedb564fdfc65eb4e2e48d81a8eb10dee4c4563157f927210a829e55992
2012 Q4,13,10bd144db1e4426bb3e53960bd360a65a33ab0e868e856b6ecfb50e932468e1d
2012 Q4,11,b6c03afd7f0480dc5f08f9f08ed3a9f0230e970ad51fb5d991e3adfb91fca69f
2012 Q4,11,74f25966d0ac23fcd843c168ce11036ad68daa8250c7ee08feac81861783d0f8
2012 Q4,9,af8d55aecff075f92f676ef6e8b63752aba7859c887c0782d5de7d9aff6cd977
2012 Q4,8,d0e2b48a296555c49a8bfa4bedeb8810871613cb1e2aeda3c44cb30d2ed29959
2012 Q4,8,a3226b0ce73f441da25ac5ae0e95e9a2b0fcb5af54c0ad3cf80fffdf713d9625
2012 Q4,8,aadbc578b8f9d9c18b74f5f825caded346272bdf5ad1199a504407a814180ea1
2012 Q4,8,114c33a1c6016a22c3cb1417cd01f8d337fc53b95199677d39d294cefeb9faab
2012 Q4,7,9c9ca619e61f8a48f24dc1eee07db6c33527e094bea51642acb2f50a00d5318b
2012 Q4,7,dbcca09d482bd3fe139e2c9885e23b2f510b1822ab399aeda47805c57000beda
2012 Q4,7,d20b828666f884fd4edd3bdd6d2d7b9e22deccd695569dc397a1ff5804f1ff07
2012 Q4,6,019020f891a744cf4a889a3d9d0f1de7e5b6df059b3be81b590322d733aca60c
2012 Q4,6,a71d1a3f1b524e5d4fe0d4c7d0150f8ad9528ea55a2cbfc0fd5f6af2a4f41bcc
2012 Q4,5,a937c015c2c674a362a74e2fe9487c6959c7f62edd60d6a02bb3aca45ce62ffb
2012 Q4,5,ca8968f0be14c201ad5105611aee61197dfc9426d4081c5727daf94a3e0d03b1
2012 Q4,5,e3c01ec6d0ffade456c6314dcacbf7965281cfead0457bee6d9d4d9d31b6f0e1
2012 Q4,5,3d3efa3f81af3562fbc3bae419b27c6ffdf34c4de9bdcf2eb747f7f04feb2b37
2012 Q4,4,d56900e90e794dd848049b0821f928c169feb8b8901d3594687e8bd43a9a3c23
2012 Q4,4,fdad845b5603ec09ac1ab7292230a9fbffcb097970d9df95a4a6f5500519ceda
2012 Q4,4,09d191b610491ad65db807ffa7f1314377ab7e1e2d011570cd4736400f201eb1
2012 Q4,4,6eee7bb6dce884f09d01a7a16ee980dc9462eeb491b6d757279797c2d963c28b
2012 Q4,4,60b8e35821f03924f466bbe4cfbd4175827eef4430f93fc505f48fe88d9591e6
2012 Q4,4,b2ab9672615092f2d0c86ec633d8b304a2e9f3e43be54afb055c0bad9a658016
2012 Q4,4,3e9f7f6eba51292b241019b981d57e4e63654b413d06087124f7d2e73a8d6361
2012 Q4,3,cb2a83befa15ec93e0aaf9b31938c98e76b5643a1e9f90a96ba3ff07933fb892
2012 Q4,3,8573b965c6f4bbec7e09f544e249e79563c5fbfc27faba32cb090a78da41ded3
2012 Q4,3,c9719ab4afcd0fd98d7030902dc412a31a4f99dbbb8536afa6c172e2943afe15
2012 Q4,3,83bc5689fe5491834192d02520e0b5d5d9ee1dae660f892a22e04bd61dcf2dab
2012 Q4,3,c3f72b45eab659e4061dbf7daf4e608d52c4bfce1a3deb6fa38b2fd2051abb57
2012 Q4,3,7376606b70f71930d80c9676632948f6d32f647f87c3c2d5a3a676b70d80c44b
2012 Q4,3,5801a528477636d4126302279721188c1c2adcbf67bf7debf2b2ce42a652a69e
2012 Q4,3,8014965aaf70641a5af5c65114ac3e9f28e4d80df911d386c14730ffeb79637c
2012 Q4,3,1a8a1858c91d947d34a617e85d3c0531f60364b69965a71a2859474e01aeec68
2012 Q4,2,333fd55ec631aa615f1d73da667e14ecf9d375eba898bea29b5d5e30ea73a2e8
2012 Q4,2,75c514408e366342f7e8d994807ad44ce875cb07d6a77987eaf83d020a799886
2012 Q4,2,18c3c86b5adac8df9b56c0c09f543dbacd2153f4797a99ae696c9277df052464
2012 Q4,2,0c65dc9887ca671b1cceb9ad7a6351bb88f08b5517bbf1026bccd233dafd81f0
2012 Q4,2,05404926c4ffffd2b77b8930cb47c6864c0408e426b191ccfce087c697ce1165
2012 Q4,2,aec08967f3c4318adad6e5b679e67a79ce8eecba8d7e9adebfcc4dea7276bfa0
2012 Q4,2,73f36eda5816618673468f26a20144cb86de2818f5ce49b912608b0e685db9a5
2012 Q4,2,0ce84b50c3a91dff66d86b13fba828b12104232baa3a7cc51f683a7d45a05011
2012 Q4,2,30dd9e7cc782a91006ba59995c059f2b822dbf54b5d1baf313322f94dd2300cb
2012 Q4,1,0c5ac1ba31602a309196b43d70e8f115117ded6730cdc300db39a7f104947a3e
2012 Q4,1,52c13211c92c33f3bfa61c276f4947d39e5f50a2bddda9e5323769ed9f06fcf5
2012 Q4,1,1c61d97208e1a8adb352747a86d58520555ac29b7faa1b8a8c2e21169836456c
2012 Q4,1,f0d038afd98fec34d9da5a37aa1a413ec358f1876a40e991ef52ff7e83656b8a
2012 Q4,1,750a25c7eb526e2f2c4ee604a7067522fe63153517a06c35586c1a6420126b04
2012 Q4,1,7230d067d1316a375a6dbf41004070a825f42b830a9784c081c6e0e26d87034a
2012 Q4,1,459d10062c8df07f0cadb0c22b890ceb0876dc16d42038cbb9f7b3bf2385c37b
2012 Q4,1,80a3fda3a24a48fa7fa702aaebc04b26d64032b8af82251adb324f8e0fbce572
2012 Q4,1,6cf6839f51f7585180ff8bc4ffd803095cfe14fa942b1f4c83a3b498444b84d1
2012 Q4,1,666d39046daf00dfa5405365458ef9be317da102d4a2f78a5eff9d43a22413e7
2012 Q4,1,4bce9f5b5358f56615a92232a9638121a4b5c43579acca1609c5afcca99eb79f
2012 Q4,1,b2d8652b39c50c721ffa326a21d79e58d30d9235ad787f37b81201f61521b2f9
2012 Q4,1,c1850d01c12109e509edf0db21435376007a0d36fcc79b1970c257542e23c96a
2012 Q4,1,f4865ebbb727bcccb0f69d46f6d2b7248c97410002e3efdb3f272708dfd647ee
2012 Q4,1,dfbaa3969c030dc748dfcc44f273ce1b0382aed49a1a25a5a6e1b56303fdd0c9
2012 Q4,1,ae9d5cd2011ed8aebdbe42f02f68b46c7daf8f791a5cff420a452dfba679756d
2012 Q4,1,675d058cadf0dc69aa48823cb98abb4e877b96c349920407cf13962ffbc1b973
2012 Q4,1,df7f94699b16026350949d1108a5f78342f0d2f9df9ab6cec770fbb6ab6c9be3
2012 Q4,1,d27670fca69b9013e7ebcac0992de52c0b3ab65aee4a42fe2893c5e9f2567445
2012 Q4,1,43020f504e0014aafb53e20bcbaa74ba09bd78d63f6ee9051413526a59de1921
2012 Q4,1,f502051975ecfc82664f57969e93630f2875265cf7739cc39fdbc5bf0005abb0
2012 Q4,1,f90af25fa0c160b7e501730812d0155e341aa87f521efe18c6fe0e223f4415ee
2012 Q4,1,a92a14ef032b490d16d5b8efc5187444f88e70800a2966e0cbd62e54777eb523
2012 Q4,1,3c5dafca42587b1d4842fdc6604d421a9e086d64296ebf79e479cdfc667d5f03
2012 Q4,1,db936b2503a8119f5ddfacb602809179a23a9b7c32f374aba1e3c61263175738
2012 Q4,1,a8e63558342bddf131318585e80b6747cf3cd6007883081e2fb77cb40b899a25
2012 Q4,1,1cf3dcd5c5bce903e5da15af173fa7a31f62a506bec72ee30521062335b18cb2
2012 Q4,1,f3b8ef16752cf61de461c87e74dd2875d4a79937767de989d1f8ec7491cae925
2012 Q4,1,a4c0a814f9cff6df86f6f4fe851ae92dc33df40f0450ceeccb145ec36abd064a
2012 Q4,1,8c0493174ef5383de54d54fedb44a1d6a04034ff993c1d58f9a7abc8aefca187
2012 Q4,1,b1116f362821b08aa732dc8247ed4b0735014bf1b4e5be6db843c8d7a1febeb1
2012 Q4,1,77d41da78272e84863b004ddb42b956d1699b6d92e489e3c29c284b3d5c71f9c
2012 Q4,1,3ab84255917de0973d553f07432f232d8423eea4bc6cd2368eb3c1a47afec2d8
2012 Q4,1,50bf5ae444a91866f9be446c7abd6a775ba4298013789d6ca7a20e620f74597f
2012 Q4,1,b133d077a5d56831410443248479f742db39f59ff7b5762ee7a5e3ccc3fd11b6
2012 Q4,1,4c8ee795752a5c5b69e56f8009bc1591708691a767b9ffde1ae518baedf1883e
2012 Q4,1,bc19e3be25cb65e7f81df3f69bdbe76c2e36398d642d7fdb8f4487fb9443a85b
2012 Q4,1,a77607428362398207628f93eae1099a4b40f77fe80534b2ea2903235a708421
2012 Q4,1,9e97d7d5017ef48f2413e271a57bf83f6f0b325d6326a8ccef91d7d462f840e8
2012 Q4,1,c9bc58db67b5fff20516e06372c3ad6af52db31f0f2ae76fbccf4ae26d332224
2013 Q1,547,503a159e949030a40bedec65639ab354504b1505b3607cb963ead76ce2c28287
2013 Q1,81,827bab46f20aa27738d7eb3e6c8c99fc19e8df2b71cffd86c8a611fc8d6af2f3
2013 Q1,52,9033018d236025f090410846724588ac300f75573f5207c2b771d0f9f6ac8427
2013 Q1,47,3c5dafca42587b1d4842fdc6604d421a9e086d64296ebf79e479cdfc667d5f03
2013 Q1,37,9c9ca619e61f8a48f24dc1eee07db6c33527e094bea51642acb2f50a00d5318b
2013 Q1,33,30dd9e7cc782a91006ba59995c059f2b822dbf54b5d1baf313322f94dd2300cb
2013 Q1,20,7376606b70f71930d80c9676632948f6d32f647f87c3c2d5a3a676b70d80c44b
2013 Q1,19,4c8ee795752a5c5b69e56f8009bc1591708691a767b9ffde1ae518baedf1883e
2013 Q1,18,b133d077a5d56831410443248479f742db39f59ff7b5762ee7a5e3ccc3fd11b6
2013 Q1,16,d56900e90e794dd848049b0821f928c169feb8b8901d3594687e8bd43a9a3c23
2013 Q1,16,778f8aa4bf4f1af3dc36815ab02404e4e458e635a0d13dc157d75f7e4a7f45bc
2013 Q1,15,019020f891a744cf4a889a3d9d0f1de7e5b6df059b3be81b590322d733aca60c
2013 Q1,14,aadbc578b8f9d9c18b74f5f825caded346272bdf5ad1199a504407a814180ea1
2013 Q1,14,df4fc7f5d905b514b6d7f0dec0a805f764a5a120d8255515fb9483713f75f3a6
2013 Q1,12,48d0970f5a171095b018714751e9dd422feba070237a6a83465b24276b910497
2013 Q1,10,4ff79722db9d94a6d752f42cf21499317937c7ce54ca5a31e71d952482296d6d
2013 Q1,10,c9719ab4afcd0fd98d7030902dc412a31a4f99dbbb8536afa6c172e2943afe15
2013 Q1,10,114c33a1c6016a22c3cb1417cd01f8d337fc53b95199677d39d294cefeb9faab
2013 Q1,9,a71d1a3f1b524e5d4fe0d4c7d0150f8ad9528ea55a2cbfc0fd5f6af2a4f41bcc
2013 Q1,8,09d191b610491ad65db807ffa7f1314377ab7e1e2d011570cd4736400f201eb1
2013 Q1,7,af8d55aecff075f92f676ef6e8b63752aba7859c887c0782d5de7d9aff6cd977
2013 Q1,6,57375f539c01cc69feaa355d469cae16353353ac1a694ded695b4522c5f434bf
2013 Q1,6,83bc5689fe5491834192d02520e0b5d5d9ee1dae660f892a22e04bd61dcf2dab
2013 Q1,6,cfedb9524e65ce01462d24632854c489bf79eb691c0dd02ab73a07c8c1f1cfa0
2013 Q1,6,969ee9fc54fa2ef88041f2c357d9b158df0f3a0fe5d51a5db5585632d230f4e3
2013 Q1,5,a8e74aedb564fdfc65eb4e2e48d81a8eb10dee4c4563157f927210a829e55992
2013 Q1,4,a937c015c2c674a362a74e2fe9487c6959c7f62edd60d6a02bb3aca45ce62ffb
2013 Q1,4,e3c01ec6d0ffade456c6314dcacbf7965281cfead0457bee6d9d4d9d31b6f0e1
2013 Q1,4,b0fa4cba45d04c83f64494d164a8aeed24de2c05a12ecef06649780baece0079
2013 Q1,4,f7a8aa007240a3c06db384190a36b652531f536422d45b6b69e41bde29aebdd7
2013 Q1,3,1f84d49fc5b1bde2a0a3d636952fd67f4839724a26a968ce0f5ebddd123c053a
2013 Q1,3,b6c03afd7f0480dc5f08f9f08ed3a9f0230e970ad51fb5d991e3adfb91fca69f
2013 Q1,3,b8082f6fb2d275bde1c4cac36094050770d4d677aeb86d35de2e18d9e2678f2d
2013 Q1,3,c3f72b45eab659e4061dbf7daf4e608d52c4bfce1a3deb6fa38b2fd2051abb57
2013 Q1,3,a92a14ef032b490d16d5b8efc5187444f88e70800a2966e0cbd62e54777eb523
2013 Q1,3,b076194bfa0d1956fd2e62047060c53018922978731cf81cbbf9580d882774a0
2013 Q1,3,a012801bde81bfffb8fec57ba7a92527cccf4fb0a645819ce7b5ce0b4a9af11f
2013 Q1,3,1a8a1858c91d947d34a617e85d3c0531f60364b69965a71a2859474e01aeec68
2013 Q1,3,3d3efa3f81af3562fbc3bae419b27c6ffdf34c4de9bdcf2eb747f7f04feb2b37
2013 Q1,3,c9bc58db67b5fff20516e06372c3ad6af52db31f0f2ae76fbccf4ae26d332224
2013 Q1,2,e2fec64134a1d28d01d79342a5d553280a3629c7bf3d05a7f3a6a8e333e1d69a
2013 Q1,2,38b3ec9b0aa445af58033147afe7d74547e4381622fea8ab26fb95c42f857a0c
2013 Q1,2,cb2a83befa15ec93e0aaf9b31938c98e76b5643a1e9f90a96ba3ff07933fb892
2013 Q1,2,6eee7bb6dce884f09d01a7a16ee980dc9462eeb491b6d757279797c2d963c28b
2013 Q1,2,20f3e2d4b75b83d8bcf585b0ad12164ffc11c9ac026bde94b59b49ee69793f07
2013 Q1,2,d9dfa2fc6d502969be861b1df2427dac4be1b272cf3672f21602d26c5ef2eb24
2013 Q1,2,43c3a3eb6aa06115678ae80c8e730145c3fcc0366ad0e637bade889e1111796c
2013 Q1,2,a3226b0ce73f441da25ac5ae0e95e9a2b0fcb5af54c0ad3cf80fffdf713d9625
2013 Q1,2,60b8e35821f03924f466bbe4cfbd4175827eef4430f93fc505f48fe88d9591e6
2013 Q1,2,2071a694376e07d5e68223628cb0916292e750c0988af880a67350db18b1974a
2013 Q1,2,f90af25fa0c160b7e501730812d0155e341aa87f521efe18c6fe0e223f4415ee
2013 Q1,2,db936b2503a8119f5ddfacb602809179a23a9b7c32f374aba1e3c61263175738
2013 Q1,2,0ce84b50c3a91dff66d86b13fba828b12104232baa3a7cc51f683a7d45a05011
2013 Q1,2,d20b828666f884fd4edd3bdd6d2d7b9e22deccd695569dc397a1ff5804f1ff07
2013 Q1,2,8c0493174ef5383de54d54fedb44a1d6a04034ff993c1d58f9a7abc8aefca187
2013 Q1,2,3e9f7f6eba51292b241019b981d57e4e63654b413d06087124f7d2e73a8d6361
2013 Q1,2,526db06f715431ee0faa9029a436692176c6c5499fec23e1a0e584b2b4d44b5c
2013 Q1,2,1e872304b24a64805bdac06767ba3ff2ffaa38610701e29e815d13f3e6e19b8f
2013 Q1,1,445a5467fb7b72dbfbf4f0c5f5dc8906b9bf151aecd29ab1833cdaaaef90f07e
2013 Q1,1,b4db636f722bae8360a3030ac480a8df5d6d6f557b293c238cca3510a6b2c02f
2013 Q1,1,cb12529ba7bb73e455a0b6cc0e277db5a2e26ee38b88b1821d45e7148fed0002
2013 Q1,1,b26671bc6e444e6cec3a8c2174e41ead2b746a38017a3e4a8d2440b51c2dc5ef
2013 Q1,1,333fd55ec631aa615f1d73da667e14ecf9d375eba898bea29b5d5e30ea73a2e8
2013 Q1,1,f0d038afd98fec34d9da5a37aa1a413ec358f1876a40e991ef52ff7e83656b8a
2013 Q1,1,65cc4980233ab59c1451f2420cc141099b142455e3ddd8f34adebcd042cfbcdd
2013 Q1,1,d406302d4d82b96e46fc5eddbfb7637821c22fe9968d7e5a5a446a7f0434972b
2013 Q1,1,7230d067d1316a375a6dbf41004070a825f42b830a9784c081c6e0e26d87034a
2013 Q1,1,d520848d2ea11233078d4f03753e425b8a974263a5b921f7a20b55cad8daac47
2013 Q1,1,ff318f153a46ad36510ce71e01844d1ed9b61f506c36f23c1084f411cc8e27c9
2013 Q1,1,e57cc873f78df3bd2dbfb3bb859122a390ae89909e78a172dfe87fcbf1a8b32b
2013 Q1,1,dfbaa3969c030dc748dfcc44f273ce1b0382aed49a1a25a5a6e1b56303fdd0c9
2013 Q1,1,8327e6e3ca96d2a928d795261b66bced1c360d18df3799656f5553a2fe36b0be
2013 Q1,1,c6d8298f34432a53dd5804a292fd60555142fbb3c93d6d15be51cfcc1cab6c5d
2013 Q1,1,ccae0fa273856df0c531110ef230c4912e6b4c3cb9e7086e2fbe4b3622b21d41
2013 Q1,1,eb4c9b3a28792f292f3fce10f1924e397e81d07afc983977bcff88bb2cfc05ec
2013 Q1,1,c704a95ed98b37e5f0f4acc2a3f86868a8820cc8f3fe8a970c4f7af6496e7731
2013 Q1,1,a63b3d134a16974fdc224ad9d2807e87f3f37bd6e6a3964163ca75131b4bad8a
2013 Q1,1,73f36eda5816618673468f26a20144cb86de2818f5ce49b912608b0e685db9a5
2013 Q1,1,43020f504e0014aafb53e20bcbaa74ba09bd78d63f6ee9051413526a59de1921
2013 Q1,1,8bdeb4017afb53051aa6cc5a4b6e338529fedeb825741b1084927c94ddbb8518
2013 Q1,1,56154281ecaff3147285158be9d16bb0a56acf646b73527e85b72df831e9bac7
2013 Q1,1,b173c462e305c653586925b87dfb7860b3eb6462853d54091c282bfd29b74198
2013 Q1,1,62e668a002f8875a83534aac69f9ac4647023264a1678c957fd3096cec01d0e6
2013 Q1,1,5caf5e59e29d545936655709398cc26772d3012fac7fdba4443d44eb689ba7c7
2013 Q1,1,9e12407d3ace430cb7bc028c4b2bcbe3e340c64e077cec472df250ecdcae0be3
2013 Q1,1,c752858163fcd51e6652d8a7f1ee8dfa1de812ae664519c1b6b982c832ac26d9
2013 Q1,1,492469fd667f3a735efe882264a0fac4d97433a033e1d490a16c11ce406a266f
2013 Q1,1,56f3675a39b9807ec5f06f6caf32926d1eeb044091deadafde7c0adb7fc582a9
2013 Q1,1,021efcb64704f333356263e16ac2b1affcee2b338a1e2f4257c4f9ba8c2a69d0
2013 Q1,1,8014965aaf70641a5af5c65114ac3e9f28e4d80df911d386c14730ffeb79637c
2013 Q1,1,44f904f803674aa2a6e62202c98b49cfc100477cc10da93e2b37bc86595e9ae6
2013 Q1,1,ca26d0082c4d18e3fb2fd0db46dcfee6c2aa48c848f9fd4a4a3f377293a1d845
2013 Q1,1,28ab1de82a1d02104436dbc25925126b1312a04c16b37f0e9cec222f155477ea
2013 Q1,1,14f2aacf15aebfb2f94e9dfaa4e54c277c05c49e5c3e18a99eb2b343fc8e8e20
2013 Q1,1,926522c045aba6f9fe539fcbe0689cb56db5c6fdebb94063ed04cec3a9357e1b
2013 Q1,1,8269e3dcd1047064dea25398585a5d0b67b80afda172a80396361257723db125
2013 Q1,1,2a64df36bc419a271890e4352f89ec9ee0d0c5d0e2d7a865afb5c1eff2362d63
2013 Q1,1,a1d832d8effc2acbfafe6169cc99609c73a3e1e7b21c5561f9f613bf844324ad
2013 Q1,1,e449321402f55a33fc596c4061b07685e296559d58eb3c3635ca3d435662d656
2013 Q2,439,503a159e949030a40bedec65639ab354504b1505b3607cb963ead76ce2c28287
2013 Q2,226,969ee9fc54fa2ef88041f2c357d9b158df0f3a0fe5d51a5db5585632d230f4e3
2013 Q2,80,b6c03afd7f0480dc5f08f9f08ed3a9f0230e970ad51fb5d991e3adfb91fca69f
2013 Q2,74,778f8aa4bf4f1af3dc36815ab02404e4e458e635a0d13dc157d75f7e4a7f45bc
2013 Q2,52,827bab46f20aa27738d7eb3e6c8c99fc19e8df2b71cffd86c8a611fc8d6af2f3
2013 Q2,35,3c5dafca42587b1d4842fdc6604d421a9e086d64296ebf79e479cdfc667d5f03
2013 Q2,33,4ff79722db9d94a6d752f42cf21499317937c7ce54ca5a31e71d952482296d6d
2013 Q2,32,59c5f33b7e9fe875920ff4e0815f44d9453a1f18ae9c03833e37ed034841e91d
2013 Q2,31,019020f891a744cf4a889a3d9d0f1de7e5b6df059b3be81b590322d733aca60c
2013 Q2,25,9033018d236025f090410846724588ac300f75573f5207c2b771d0f9f6ac8427
2013 Q2,24,114c33a1c6016a22c3cb1417cd01f8d337fc53b95199677d39d294cefeb9faab
2013 Q2,19,cfedb9524e65ce01462d24632854c489bf79eb691c0dd02ab73a07c8c1f1cfa0
2013 Q2,17,db936b2503a8119f5ddfacb602809179a23a9b7c32f374aba1e3c61263175738
2013 Q2,16,52c13211c92c33f3bfa61c276f4947d39e5f50a2bddda9e5323769ed9f06fcf5
2013 Q2,15,a92a14ef032b490d16d5b8efc5187444f88e70800a2966e0cbd62e54777eb523
2013 Q2,14,09d191b610491ad65db807ffa7f1314377ab7e1e2d011570cd4736400f201eb1
2013 Q2,12,af8d55aecff075f92f676ef6e8b63752aba7859c887c0782d5de7d9aff6cd977
2013 Q2,11,8573b965c6f4bbec7e09f544e249e79563c5fbfc27faba32cb090a78da41ded3
2013 Q2,11,5801a528477636d4126302279721188c1c2adcbf67bf7debf2b2ce42a652a69e
2013 Q2,10,aadbc578b8f9d9c18b74f5f825caded346272bdf5ad1199a504407a814180ea1
2013 Q2,9,aafda254ad0dc62faf8f2a79dacc5b380724b5423a0780c632aa454b6902c758
2013 Q2,9,a71d1a3f1b524e5d4fe0d4c7d0150f8ad9528ea55a2cbfc0fd5f6af2a4f41bcc
2013 Q2,7,7376606b70f71930d80c9676632948f6d32f647f87c3c2d5a3a676b70d80c44b
2013 Q2,7,df4fc7f5d905b514b6d7f0dec0a805f764a5a120d8255515fb9483713f75f3a6
2013 Q2,6,f0d038afd98fec34d9da5a37aa1a413ec358f1876a40e991ef52ff7e83656b8a
2013 Q2,6,dfbaa3969c030dc748dfcc44f273ce1b0382aed49a1a25a5a6e1b56303fdd0c9
2013 Q2,6,30dd9e7cc782a91006ba59995c059f2b822dbf54b5d1baf313322f94dd2300cb
2013 Q2,5,d56900e90e794dd848049b0821f928c169feb8b8901d3594687e8bd43a9a3c23
2013 Q2,5,c9719ab4afcd0fd98d7030902dc412a31a4f99dbbb8536afa6c172e2943afe15
2013 Q2,5,ca8968f0be14c201ad5105611aee61197dfc9426d4081c5727daf94a3e0d03b1
2013 Q2,5,83bc5689fe5491834192d02520e0b5d5d9ee1dae660f892a22e04bd61dcf2dab
2013 Q2,5,eb9e78753c0dea97f7e10c7fad0a80dde68e3a332d86da2be45c540eaecc13b1
2013 Q2,5,4c8ee795752a5c5b69e56f8009bc1591708691a767b9ffde1ae518baedf1883e
2013 Q2,5,a1d832d8effc2acbfafe6169cc99609c73a3e1e7b21c5561f9f613bf844324ad
2013 Q2,4,5a3b47abf5f53d07d538d32797e2ecb30bf66cbce20a0bdf0bb74b7d8b34af8f
2013 Q2,4,a8e74aedb564fdfc65eb4e2e48d81a8eb10dee4c4563157f927210a829e55992
2013 Q2,4,2071a694376e07d5e68223628cb0916292e750c0988af880a67350db18b1974a
2013 Q2,4,9049b6389738c684ee8d3b64f6a680f80b92668c318768c27925fb997cd15f3f
2013 Q2,3,6eee7bb6dce884f09d01a7a16ee980dc9462eeb491b6d757279797c2d963c28b
2013 Q2,3,e3c01ec6d0ffade456c6314dcacbf7965281cfead0457bee6d9d4d9d31b6f0e1
2013 Q2,3,c752858163fcd51e6652d8a7f1ee8dfa1de812ae664519c1b6b982c832ac26d9
2013 Q2,3,02b5536611888aea8152d8c5af8b6f6cda6db3ce031ecabf09b31733f6d9121f
2013 Q2,3,9fc901eab5971ca32ee2490c561057c91ca4ba628409de2814f89b30c4598614
